"Txhash","Blockno","UnixTimestamp","DateTime","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xe2fef033b605b830405d26c9d806dac86c67686d5812ef3ba667208d41f711b6","44908866","1688989252","2023-07-10 11:40:52","0x526a5d8dc3833e8aaafd6485d76947b6418b93d5","0x8d58a40977e1f40ffaf383511046bc72047c8de9","40,000.002","$40,003.15","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x30943b4d735430a99d9c63d70959ca7a654e4e877113b6bdafe56acddef715da","44909307","1688990220","2023-07-10 11:57:00","0xe3dd258b29db468245ecedef1546b2b1076cb36c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc1fdb26d672b5379d110ada7b5edef2df50280729ab401381394f9af2b7dc14c","44909594","1688990830","2023-07-10 12:07:10","0x9df7cafe88711d7d2cc1395eab150fe97bf2d191","0x8d58a40977e1f40ffaf383511046bc72047c8de9","201","$200.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb351dd663908de860e1093414c9182dd527cf6969ceeee5c91e220bc00d2f6fc","44910605","1688992986","2023-07-10 12:43:06","0x543d8784e04efa4ca01d3082fb7d219f7764cf88","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x00c7f80c4547884f808623ee8a2a250511eef3945428b7b6b311b03bb9a2d619","44910611","1688993000","2023-07-10 12:43:20","0x43dcb47b7354a4a56cd4f6f50b52a2ed03bca9e4","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xcb863f2c2192f3033aae9a9299fb3fa6dfa47793663faa78d02fd67afe177791","44910806","1688993416","2023-07-10 12:50:16","0x543d8784e04efa4ca01d3082fb7d219f7764cf88","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x645727285c63867be04fe230199a14af9e9af04525bb4b5b494f141a3c383859","44911115","1688994072","2023-07-10 13:01:12","0x71433b96713e818ed536a5e52b8b7cbf241c31da","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.6","$0.60","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe9c94eaa2157b297f1a8431e05d7fd888ceae54c04f7065b4e3544f82752d1a1","44911172","1688994194","2023-07-10 13:03:14","0x43dcb47b7354a4a56cd4f6f50b52a2ed03bca9e4","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4ffd2799be9f37adbf654dbba5a40dd04a166e5a2c90ab65f8e99feb08c70a5b","44912253","1688996499","2023-07-10 13:41:39","0x15eecf2c0741c1003f0341e34c31f59ed70eaa87","0x8d58a40977e1f40ffaf383511046bc72047c8de9","12","$12.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xed1e6ea29f323b4c00f4dc555382fb7cee53764d668b096e59cb4788522067f4","44912626","1688997293","2023-07-10 13:54:53","0x3b5ac24f916838079c47f7cbdc64eab975627408","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xaeecf358303f1df9890ef160e8f012320d55c78a619aa43088d3b6b3deca236b","44912796","1688997653","2023-07-10 14:00:53","0x0b6f15e9e66ffbb5a726f998c49fc045c65ccb8b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb7da4d9083ce96f61b53962aab21565f83ed94464fef320e50e426b643b49448","44912896","1688997867","2023-07-10 14:04:27","0x5193cf41b8b65b6a77675055567a2443920777d6","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5d4ccc58f3af211825cbfe461745a3d6bb6702446650485dea3fa13103e2feba","44914646","1689001585","2023-07-10 15:06:25","0xa4f9bdf1e398c8975b4d31504f0d2693bfd1013b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","30","$30.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4aa150e172f15ed3737455e980b2d651a5421b291cf1a786e3167edca4b6ba81","44914906","1689002139","2023-07-10 15:15:39","0x2c1461d4a1e95f0c5b175ccbf3aa56805abc1559","0x8d58a40977e1f40ffaf383511046bc72047c8de9","300","$299.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xeef6a94a4146c16889a460e9be03b0dec5186df1bde8bd6781170934b5002c75","44917148","1689006928","2023-07-10 16:35:28","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x90bf8bad9d0248cfe81060b9ec3884e49fca066fae36fb8872dd3afc41dbfb6b","44917201","1689007044","2023-07-10 16:37:24","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3499413b092a80d753c7b29193ab7de4f26271a71df5bd154ce594dc38c8f1a0","44917229","1689007102","2023-07-10 16:38:22","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x3c61fe92da0c761ef500cc6da37083eaff5fe5c3f80042c23d56463e26b265a1","44917259","1689007166","2023-07-10 16:39:26","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x1bbf6d481e47522b8c433521d1f8e876e27af93103bb65ba28093fef51dfc39d","44917279","1689007208","2023-07-10 16:40:08","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa212718b5313bc39cec4e7691c1b8a86bc0568077f013862d9847aaa551e964b","44917857","1689008442","2023-07-10 17:00:42","0x77e8074f24fab7553055dfc6a7d5980ba224932d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.5","$100.51","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xec0a85124bb075300faf68233619a4e5f1806723f06b894fd3f10178f5d867b8","44918545","1689009936","2023-07-10 17:25:36","0x7552718e68f171b6ef34d89a3bde910f7db9a590","0x8d58a40977e1f40ffaf383511046bc72047c8de9","162.51","$162.50","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x57e9ee5679aad56def882c5b79970bb867fa2db3b353ac4d465b8df1a29b2d2d","44919664","1689012343","2023-07-10 18:05:43","0xf135638ee1c07340e9d03a1be3440f1d4580008d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","51.6","$51.60","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3ec50417a07347943847dd683fd090b7d04c4355663dbcaed37da49c204bf747","44923984","1689021815","2023-07-10 20:43:35","0x2aa2263c9e6e4602668ff832a1a5cbf66d499bea","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xfc243c9a806ff856f767e9663c73f1d90d54a1632390f40d0d8ce2c66a147c49","44936270","1689049098","2023-07-11 04:18:18","0x063cf01925794e8667b0f434cd083f4a842f9ec6","0x8d58a40977e1f40ffaf383511046bc72047c8de9","303","$302.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe4b160f166a51ba9f6de91e1b6a8b073f8c210f60fea06b897dc2942774f214a","44940862","1689059190","2023-07-11 07:06:30","0xb899c29848a7ebce7c74934fb93691cd85d32c5c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","21.9","$21.90","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xe11dfaa337ccbe5b56a397d8b7ac8ccd5d2c990dca0a869e25fb2343e7bd699a","44941427","1689060392","2023-07-11 07:26:32","0xf51526262434ce56014de21b8cddbd35cd79e0ff","0x8d58a40977e1f40ffaf383511046bc72047c8de9","7,900.02","$7,898.50","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x6ab0ca50e34e3309ec6e5faccc5aa7f02987d4f827ddc999cf48e4f252cdc5b4","44941626","1689060814","2023-07-11 07:33:34","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xa5a77cd54b67bd7cb816b2407d1a2646cbd9885ae08f9790b1cba3f6669cfa2d","44941641","1689060846","2023-07-11 07:34:06","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.09","$0.09","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x3f2e1ede9e4be6aab5cf5ef75e1f2c1af6a39e0be0c58af0980e87efd001d6b5","44942019","1689061650","2023-07-11 07:47:30","0xb8c1f8586625c34bc350546ac44603cd7916350d","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.108","$0.11","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xb6e0cdf725ef9cb72c2354ef42860ed8bd5b5accb70183091c65af4dfdb26294","44942650","1689062990","2023-07-11 08:09:50","0x2ad30b7c467d3c269a133577ad1252f051b097e8","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,000.002","$999.81","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x50d1bfa4e9fd910d54cf5e5638664df7e71d42145530bcbfb856bf7ee6d62652","44942681","1689063056","2023-07-11 08:10:56","0x543d8784e04efa4ca01d3082fb7d219f7764cf88","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4d1abf0392dab6a5876248ad237dd3c9c1f6b3374355b3ade7f0bc992bed6828","44942824","1689063360","2023-07-11 08:16:00","0x247f30fe3bf8c8cc39f6d3a7e17f848ded7465ec","0x8d58a40977e1f40ffaf383511046bc72047c8de9","510","$509.92","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xaa31a2cf0893c12e2580496d9cfc429cb3f57a32e47ec530dfc7d3385230aeea","44942940","1689063606","2023-07-11 08:20:06","0xf51526262434ce56014de21b8cddbd35cd79e0ff","0x8d58a40977e1f40ffaf383511046bc72047c8de9","56.802","$56.79","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xd3a800a91eafb4185733ed3f4483a1ce6a20e2de1e8748fd80d1e5c6c01e2e15","44944911","1689067803","2023-07-11 09:30:03","0x68244fe34b51163dd9ae4a9702b5c494fe2bf132","0x8d58a40977e1f40ffaf383511046bc72047c8de9","999.99","$999.80","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x52a85a992dda82260b578ccd3da45f6db08b6ae28d40da99cfebc2d5f9a9da84","44947553","1689073440","2023-07-11 11:04:00","0xe03363ac154ae8acdb4172a3b231a50235cebed8","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,000.002","$999.81","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x43db14deb77f64ea8294d32c504083506beb11e65e40ebaa4f80ea3174c109a9","44950254","1689079249","2023-07-11 12:40:49","0x6e9ba621b06be749e4d8dc62bc3f211bf6d65d5c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.3","$0.30","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0xdb398e2cd8589a11ffc2de364fd22170aa6c052d7b9b73f71a66be5a1d8b7d61","44950335","1689079421","2023-07-11 12:43:41","0x6e9ba621b06be749e4d8dc62bc3f211bf6d65d5c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0.03","$0.03","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xdc880363ad056ff22901b604cb4eae22a14c1bf3e1876c3abcb2311bb4a85e64","44950906","1689080650","2023-07-11 13:04:10","0xe944e383a452e6b0ff1937e7b662f171911d6c17","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x3c11a129d88ce62c2d658cae9423353d40d0806b95bfda3f403930671da94918","44951202","1689081280","2023-07-11 13:14:40","0xd564e8a3d408d487a7515dcbabcf20ae97cf8ce1","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd53b380b038a7f949f90db639033127295d09c67a2e530e822715be6af9a4a9b","44951419","1689081740","2023-07-11 13:22:20","0xcabbee10cabef3736d5e638fe2f1c869fd512554","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x2c8f35acd5a749c6c77633c4aff75c83ca8ed33e4bcf54114aea7e952b70dabe","44951566","1689082052","2023-07-11 13:27:32","0xeb83676c7263555862266cbe277420b451c292a3","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x904ee644382d5c17e7a69a5807b26139b62d49d1db49090a49a80fda8da39870","44951694","1689082324","2023-07-11 13:32:04","0xc87986b85b0324bbc11773553f380daa46896aec","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x5bd24c0bd9d934c95499054578d614dcb273db58150e6146ca2a369a11c04a71","44951861","1689082686","2023-07-11 13:38:06","0x720f3be34e1bc55e19a3c76d93c1ed535903cfb4","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x8e7860794e77f2fe9a7bc6b5cb8e1fae56183f57806ce134cc45320baf8ea513","44952034","1689083068","2023-07-11 13:44:28","0xcb07bf2822b63d195fcb2cc0faa8e49c3d66d64e","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x9038cc52a7c34f611883f58e60103574eae41711e321a14f8ad3a3cfd3feb502","44952192","1689083404","2023-07-11 13:50:04","0x4255bd57440ad1d76f8cdcf6986a573d47407230","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd64f552a60b10c4fb3f99023296e5f1a5ef32cb4c7bca8a83e9a8caaa05cce6f","44953367","1689085903","2023-07-11 14:31:43","0x10043faff299d7b31de43d9431fbdf89e632770c","0x8d58a40977e1f40ffaf383511046bc72047c8de9","525","$524.91","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x2a8ff94d88b5e03f49012c7d5ac95be11406a213deced533d40021305ae300bf","44953489","1689086163","2023-07-11 14:36:03","0x93694e027950520bd9b79cb3deb570c8feda1e44","0x8d58a40977e1f40ffaf383511046bc72047c8de9","564.99","$564.88","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x0a52b865c3716d72542c50cf906572a7528495596fbb8c724612ae3cc8480a22","44953686","1689086581","2023-07-11 14:43:01","0x32d2d5d94ae27c4623d0ab29670b6c46edadffc4","0x8d58a40977e1f40ffaf383511046bc72047c8de9","306","$305.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xb7570decf8cfe6aecd36e0ede7248c7bd6821ba3fa70e30c5301ef77c71169fa","44953779","1689086779","2023-07-11 14:46:19","0x2bb4181c374e906df4ef7258ad81e719b6d5e4ab","0x8d58a40977e1f40ffaf383511046bc72047c8de9","306","$305.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x6bb0eb7fed7f732ed51264a187b39cfc81ba6c2505d22aa8c64cad6528a9b803","44954001","1689087252","2023-07-11 14:54:12","0x2ad30b7c467d3c269a133577ad1252f051b097e8","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3","$3.00","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x7c247e4a510e98db2fcf0a95f30b8be87eeae74845f744d31f2a7569937b7d83","44954425","1689088187","2023-07-11 15:09:47","0x107c995e0e4b12fbf853e62572e13425c02c2f9f","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xcde3097f2d66f8111ea896954e35c5004de1989ec5f2439ea378282bfc9d4d78","44954488","1689088353","2023-07-11 15:12:33","0xef86ce053911236fff822e25ab81ec001c855cfb","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3,012","$3,011.51","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xdd3604c76145ce4763668b67eb77b2d577a5bbff764e0539310f4cdc317918c8","44954717","1689088871","2023-07-11 15:21:11","0x1c77f7a4c9fd7785453ba266119ae22fcc9cc01b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","9","$9.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf0c8f8ed969aafae8b6b1f20954aec745350e6942e91ceb3abbf08c183138407","44954783","1689089011","2023-07-11 15:23:31","0x1fc298bbb62ea8b172245b29cc7be0c64c2aaa7b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.002","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc187fb465639d74f99d8b1bc0d4bedce499a2de132e57a421b9371594a5ebc5c","44955051","1689089614","2023-07-11 15:33:34","0xf6e296dc00cab4ef3ecef2dc7ef2eb76e603e4dc","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.002","$99.99","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa958eee960e9d83841c2134e472c7f9b69d9a96a4124eb3b295b61e02ec4636c","44955121","1689089766","2023-07-11 15:36:06","0x28d579a851c3e1d5e8b27af255d7ac0286711e6b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","7.5","$7.50","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x347c6699a88a851723167d7033a804079101573e5079362412a708c042dd5077","44955307","1689090194","2023-07-11 15:43:14","0xc733cd0df36223400452eb5d135c679f8bc48b06","0x8d58a40977e1f40ffaf383511046bc72047c8de9","375","$374.94","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4b6151ff5e29c5274e97db0ec33094d9099744474c5b889e7d403be215273d8e","44955753","1689091174","2023-07-11 15:59:34","0xef5bfd3985445316b9a9798bdc237aec882c0f35","0x8d58a40977e1f40ffaf383511046bc72047c8de9","200.04","$200.01","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xeae7e3417936773b0a6ee7996cb4d04b955c01535f9fa80dbe90b39755881660","44956158","1689092117","2023-07-11 16:15:17","0xda1eff36949a994e028aae9ad16190b597e2064b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","105","$104.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xc46551df6ce342568c40268cab8b20a4c8c41038e5dfcd444e286f2bebda4b3c","44957310","1689094693","2023-07-11 16:58:13","0x4d48621647ee25e7ba3e3c067000af8e2e8cad69","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.32","$100.30","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x847b6d74effe084f79d74738e097eb5df3748402ed1ae9fed19f62d3c3473843","44957522","1689095180","2023-07-11 17:06:20","0xdb2b061cb8b629fa6314f3b99f2ab0b36b1c29ce","0x8d58a40977e1f40ffaf383511046bc72047c8de9","6","$6.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x66d15a610cdf470448be725321d561042e5a0b5986e4925638c3f1a711a9ab05","44958542","1689097500","2023-07-11 17:45:00","0x927acf91678fabfe92e59e750de8047292ab30a0","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x693366e86d9d5ca0a85d1b2ae8aa50d78e92b59ba7f9a5de037549d4974e7912","44960985","1689102884","2023-07-11 19:14:44","0x927acf91678fabfe92e59e750de8047292ab30a0","0x8d58a40977e1f40ffaf383511046bc72047c8de9","100.02","$100.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x43ef0d3c7992afa6f6e471b37c19b0f521e4fe953d270be108d9c186632c106f","44961962","1689104964","2023-07-11 19:49:24","0x5333885d803fff3bc688f5c4b560e5e96e23f990","0x8d58a40977e1f40ffaf383511046bc72047c8de9","102","$101.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf95d751e7ac71325c5e8a35fe13163f3830dd1123f729dffd059c5372d27eefc","44965587","1689112734","2023-07-11 21:58:54","0x5953f05c09f32fb4a0e16f273efc1d82c5d3c366","0x8d58a40977e1f40ffaf383511046bc72047c8de9","120","$119.98","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xf50905c129e0644e4d0c8d46f9c46dd425210ec3e63aad71fb781d68507dd490","44967226","1689116318","2023-07-11 22:58:38","0x2943542156eb0e19a1f6268c1d8698f0593df1a7","0x8d58a40977e1f40ffaf383511046bc72047c8de9","315","$314.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xd1c1a49660f7daf404c53243b0b4bcb816c725c16bcc45bd9b78ebc4c81a9ee7","44967345","1689116572","2023-07-11 23:02:52","0xa93170989cf4039f6895a1f9f47fc9c038301b01","0x8d58a40977e1f40ffaf383511046bc72047c8de9","1,512","$1,511.75","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0xa89977114ff33cc63cb11dbf10db6f9264f10036fdb9123fb7c4171e6395e797","44967365","1689116614","2023-07-11 23:03:34","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","12,392","$12,389.97","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x383fea8e7260f97420c4553e62e579743b5e7d3f1a0d93478d07de99b2e9d8c6","44967411","1689116712","2023-07-11 23:05:12","0x6af777887ad564e69529a97265418c280a4f6f5b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","315","$314.95","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x9c93095f9af4558091d823967363a08143d24fb571f5ccbfc72fc17fc561c193","44967417","1689116724","2023-07-11 23:05:24","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa648572567d194921b9915a325201998ca8eaa7e","51,629.436","$51,619.48","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","(PoS) Tether USD","USDT",""
"0x565d83227ecf3dd0eff096458b32e191bfc86d50e8b4903c77babca190354065","44967436","1689116764","2023-07-11 23:06:04","0x8d58a40977e1f40ffaf383511046bc72047c8de9","0xa64e8501bf954a7d1d0f632dacb22ee381e5aa7e","0","$0.00","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x35c4ca0f8ccb9e00b128cc0f77efcccae5129eed4b57d70e6126fc168af2dba1","44967524","1689116952","2023-07-11 23:09:12","0x0c9984dffdad25d37863aff6b38884f4853ad0f5","0x8d58a40977e1f40ffaf383511046bc72047c8de9","3,045","$3,044.50","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x4451edf1bf51bb36632b90b921f841419ce537deededcf524141300e62f8779d","44971423","1689125595","2023-07-12 01:33:15","0xdcd465a8e44114aea88f4189719837e802ea7f37","0x8d58a40977e1f40ffaf383511046bc72047c8de9","312","$311.80","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x95098b0774d29aecd5bc63a760674b04165a80da2a588bbe20a9dec8d5b0732a","44973283","1689129745","2023-07-12 02:42:25","0x1a6c37bf3d1c4c519fb3876fb9e552649f73dc7b","0x8d58a40977e1f40ffaf383511046bc72047c8de9","200.004","$199.87","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x6aadc40594027b45e1adce8d2d843f9df8ea31b240ae3f7a5040f78241476730","44973326","1689129835","2023-07-12 02:43:55","0xfb53f1e6ed658b8c59cf3e71180d91c9f7c69163","0x8d58a40977e1f40ffaf383511046bc72047c8de9","210","$209.86","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
"0x0c932f2c5b28f7b989312654982c5b9a99d411abf324419fb3a7394203af50da","44973354","1689129895","2023-07-12 02:44:55","0xfb53f1e6ed658b8c59cf3e71180d91c9f7c69163","0x8d58a40977e1f40ffaf383511046bc72047c8de9","210","$209.86","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","(PoS) Dai Stablecoin","DAI",""
